User Id,Name,Screen Name,UTC,Created At,Followers,Following,Favorites,Tweets,Lists,Bio,Location,URL,Verified,Protected,Default Profile,Last Posted
69277969,DAVID NOVOA VILLORIA,NOVOA7MST,2009-08-27T12:34:30.000Z,Thu Aug 27 12:34:30 +0000 2009,187019,65847,3,5944,162,"💼Logistics Mánager en el ""Grupo Inditex""📦♻️Ing. de ""Energías Renovables"" en la ""UPM""📖 📩DavidNovoaVilloria@gmail.com","Móstoles, España",,FALSE,FALSE,FALSE,2021-02-07T21:08:16.000Z
2788658816,Grandfolk,Grandfolk,2014-09-03T21:39:03.000Z,Wed Sep 03 21:39:03 +0000 2014,183243,206889,25,189,355,,"San Francisco, CA",,FALSE,FALSE,FALSE,2020-09-29T22:43:21.000Z
272058058,keat,keatxngrant,2011-03-25T18:45:52.000Z,Fri Mar 25 18:45:52 +0000 2011,182694,155181,49522,8239,142,23 // artist // indigenous // law school student // B.A. in PoliSci // 6’4 // turn on my notifs for quality tweets // blm // 🏳️‍🌈 he/him,briarcliff // OKC,,FALSE,FALSE,FALSE,2021-02-08T16:57:14.000Z
856504104,Diddibear™️,DiddiBear,2012-10-01T15:01:07.000Z,Mon Oct 01 15:01:07 +0000 2012,180599,158679,12661,47068,200,WHAT IF I TOLD YOU. All presidents are Front-Men to distract you from the Real people that runs the country.,United States,https://www.instagram.com/invites/contact/?i=1ssfgjks8cvmp&utm_content=61zjck,FALSE,FALSE,FALSE,2021-01-29T17:10:58.000Z
38535159,Digital Tour Bus,DigitalTourBus,2009-05-07T22:35:28.000Z,Thu May 07 22:35:28 +0000 2009,177979,107824,6662,155610,1427,"We interview bands/artists and release 2 videos daily! Proud producers of Bus Invaders, Gear Masters and Cooking at 65mph. Personal account, @JoshuaWeidling.","Chicago, IL",http://digitaltourbus.com,FALSE,FALSE,FALSE,2021-02-09T01:05:02.000Z
184872574,J.P. Kallio,jpkalliomusic,2010-08-30T17:59:31.000Z,Mon Aug 30 17:59:31 +0000 2010,176965,164382,25767,26824,913,Singer-songwriter. Anything you say might end up in one of my songs. you can support me during these tough times here: https://t.co/xu0d9IJ4xo,Dublin,https://linktr.ee/jpkallio,FALSE,FALSE,FALSE,2021-02-08T09:14:00.000Z
2477471611,223 LARMES,CedriCommeLaBD,2014-05-04T22:11:02.000Z,Sun May 04 22:11:02 +0000 2014,174872,26924,21658,7460,82,CEUX QUI VIENNENT ME FOLLOW SUR INSTA JE LIKE VOS PHOTOS PENDANT 24H🖤https://t.co/YxDzG7VEF1,Cedric.Bookingpro@gmail.com,,FALSE,FALSE,FALSE,2020-12-12T16:51:17.000Z
473527313,Poetry,BelovedNotes,2012-01-25T02:24:37.000Z,Wed Jan 25 02:24:37 +0000 2012,169672,159436,1,12,98,"Tweet about everything from quotes that make you happy, sad, and question what life is. Don't own any content we post.",,,FALSE,FALSE,FALSE,
64626724,Aaron Riley,AaronPlastered_,2009-08-11T04:36:35.000Z,Tue Aug 11 04:36:35 +0000 2009,145047,63090,441,33099,187,https://t.co/Dm9v52J26B https://t.co/7A6UiYWvC5 snapchat: @aaronplastered,"Covina, CA",,FALSE,FALSE,FALSE,2021-02-08T16:48:30.000Z
425116010,˗ˏˋ zee ˊˎ,easyIiar,2011-11-30T15:42:41.000Z,Wed Nov 30 15:42:41 +0000 2011,143044,60568,13293,13827,124,london girl with an attitude,,,FALSE,FALSE,FALSE,2021-02-08T22:02:56.000Z
81730445,Deadboy Records,deadboyrecords,2009-10-12T01:28:19.000Z,Mon Oct 12 01:28:19 +0000 2009,140169,153905,1467,774,270,PAIN RITUAL ‘Unhoused & Unloved’ EP Cassette out Feb 14 2021. Watch ‘Breonna’ video premiere now at @cvltnation,New Zealand,https://deadboyrecords.com,TRUE,FALSE,FALSE,2021-02-03T01:20:46.000Z
529022626,Carlos Castillo,CaptainSchwilly,2012-03-19T02:08:38.000Z,Mon Mar 19 02:08:38 +0000 2012,139955,138787,1327,24391,751,Thru Hiker,"Honeyville, UT",http://SchwillyFamilyMusicians.Com,FALSE,FALSE,FALSE,2021-01-13T02:25:57.000Z
825989060,dan sullivan,imdansullivan,2012-09-15T21:27:30.000Z,Sat Sep 15 21:27:30 +0000 2012,137803,122203,3849,8976,108,"Philadelphia, PA. i make shitty videos on the internet.                      ⬇️⬇️⬇️WATCH MY VIDEOS ⬇️⬇️⬇️",INSTAGRAM: imdansullivan,https://www.youtube.com/c/imdansullivan,FALSE,FALSE,FALSE,2021-01-09T18:05:44.000Z
241590580,i'mCruelLeaYours,imCruelLeaYours,2011-01-22T16:58:52.000Z,Sat Jan 22 16:58:52 +0000 2011,135844,149395,301,24279,176,celeb gossip links  kpop Blackpink Lindsay Lohan Demi Selena BTS Justin 1D Britney Taylor Ariana  & more   iFollowBack,In 170 Twitter Lists ,https://www.facebook.com/ImCruelLeaYours?ref=notif&notif_t=page_user_activity,FALSE,FALSE,FALSE,2021-01-31T06:17:10.000Z
190804002,Mohd. Imran (乇мմ™),TheSoulfulEMU,2010-09-14T21:50:18.000Z,Tue Sep 14 21:50:18 +0000 2010,132475,122783,68594,151419,2469,#BeingEMU 🔮 Digital Media & Brand Consultant 🧰 Certified Life Purpose #LifeCoach 🧠 Peacemaker 🕊 Awake 👁 Introvert ☯️ Founder & CEO @BIZBoost & @BTweeps_ 🚀,BIZBoost Galaxy 🔥🚀,http://emu.one,FALSE,FALSE,FALSE,2021-02-01T11:54:50.000Z
962704140,Dope Tattoos™,TattedDope,2012-11-21T16:47:36.000Z,Wed Nov 21 16:47:36 +0000 2012,131480,59204,19,1101,138,❤️  In(k)spiration ❤  ||| Submit your tattoo pics to @TattedChanel for a chance to be featured,Tatted World,http://instagram.com/TattedChanel,FALSE,FALSE,FALSE,2018-02-18T07:05:00.000Z
363189270,Love4Vibes™,VibesMood,2011-08-27T17:38:59.000Z,Sat Aug 27 17:38:59 +0000 2011,128759,94064,43,5537,197,Let's cuddle so I can steal your Body Heat.,,,FALSE,FALSE,TRUE,2021-01-02T07:28:42.000Z
761965039532335104,‏ً,jungkookgaIIery,2016-08-06T16:39:56.000Z,Sat Aug 06 16:39:56 +0000 2016,127352,82710,2914,2827,689,⠀ ⠀ ⠀ ⠀ ⠀ ⠀ 𝒇𝒐𝒓 𝒋𝒆𝒐𝒏 𝒋𝒖𝒏𝒈𝒌𝒐𝒐𝒌 ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀⠀ ⠀ ⠀ ⠀ ⠀ no copyright infringement intended,,,FALSE,FALSE,TRUE,2021-02-07T11:18:11.000Z
3881252632,Follow Help✨,the1dstage,2015-10-06T14:18:02.000Z,Tue Oct 06 14:18:02 +0000 2015,125801,62163,1245,7703,537,Turn my notifications on for daily gain tweets and 150 free follows🌙,,,FALSE,FALSE,TRUE,2018-01-08T13:50:04.000Z
400806323,Le saviez vous ?,LeSviezVous,2011-10-29T16:11:09.000Z,Sat Oct 29 16:11:09 +0000 2011,125013,104945,4557,31375,74,"Des infos insolites pour les curieux. Certaines vous fascineront ou vous amuseront, d'autres vous laisseront sans doute perplexe.",,http://www.lesaviezvous.net/,FALSE,FALSE,FALSE,2021-01-27T12:39:55.000Z
39360904,Dance Gavin Dance,DGDtheband,2009-05-11T22:32:48.000Z,Mon May 11 22:32:48 +0000 2009,124677,22837,5301,4094,446,"@tilianpearson @matthew_mingus @timfeerick @therealwillswan @jonmess
Tree City Sessions 2 is now on digital streaming platforms! https://t.co/PQBkUZXT8l","Sacramento, CA",http://dancegavindanceband.com,TRUE,FALSE,FALSE,2021-02-08T14:33:38.000Z
418605112,L,l_scottow,2011-11-22T11:10:59.000Z,Tue Nov 22 11:10:59 +0000 2011,120237,117922,1474,4892,54,,Essex,,FALSE,FALSE,FALSE,2021-01-21T10:03:13.000Z
190438206,amerakin overdose,amerakin_od,2010-09-13T23:24:40.000Z,Mon Sep 13 23:24:40 +0000 2010,119717,97082,8512,8156,461,"North American Industrial-Metal Act from Portland,Or. NEW album out NOW The Great Amerakin Dream... Buy it on Bandcamp","Portland,Or",http://www.facebook.com/amerakinoverdose,FALSE,FALSE,FALSE,2021-01-22T04:59:26.000Z
849447377597591554,S A I N T,saintisoul,2017-04-05T02:23:31.000Z,Wed Apr 05 02:23:31 +0000 2017,118356,38510,11095,2731,253,recording artist+majestic goddess of infinite love and light #miracle maker #visionary https://t.co/qiiwTRYgnP https://t.co/3C2JbgksrS #magic,"San Francisco, CA",http://bit.ly/SaintSoapClub,FALSE,FALSE,FALSE,2020-11-03T19:57:09.000Z
2185054844,Girlstattoos,GirIstattoos,2013-11-09T21:13:02.000Z,Sat Nov 09 21:13:02 +0000 2013,116344,92719,6,987,91,"For business enquiries, submissions or removals please contact amymckenna64@yahoo.co.uk",Inkville,,FALSE,FALSE,TRUE,2017-09-02T20:39:19.000Z
414426267,All Time Low,ATLverses,2011-11-17T01:33:22.000Z,Thu Nov 17 01:33:22 +0000 2011,115481,50845,1871,6733,62,here to tweet your favorite all time low lyrics be sure to follow us if you love all time low,"Baltimore, MD",http://alltimelow.com,FALSE,FALSE,FALSE,2020-09-14T19:57:46.000Z
1916058510,ㅤㅤ,RelatabIe_____,2013-09-29T03:58:11.000Z,Sun Sep 29 03:58:11 +0000 2013,114350,87226,13,17331,155,Turn On Notifications. 670D11F3ABB63055D181A121,Canada,,FALSE,FALSE,TRUE,2017-07-21T22:39:39.000Z
1327497120,Brady Szuhaj,mlicofficial,2013-04-04T18:14:37.000Z,Thu Apr 04 18:14:37 +0000 2013,112959,136734,448,2449,79,watch my new video...or don't :( https://t.co/pWUw8V9DBT,"Los Angeles, CA ",https://www.youtube.com/bradyszuhaj,FALSE,FALSE,FALSE,2020-06-02T22:31:19.000Z
521017945,Lezi Dayana,LessyDyana,2012-03-11T04:53:18.000Z,Sun Mar 11 04:53:18 +0000 2012,112666,111502,525,8648,425,"Be healthy! Eat well, Live well.",,http://www.tophealthy-tips.com,FALSE,FALSE,FALSE,2020-12-02T13:00:13.000Z
193162743,Forever Still,foreverstilldk,2010-09-21T03:35:27.000Z,Tue Sep 21 03:35:27 +0000 2010,111870,121195,24361,20189,476,Forever Still is a female fronted rock band signed to Nuclear Blast. Our new album ‘Breathe In Colours’ is out now! https://t.co/eaaUh7SHTN,Denmark,http://www.foreverstill.dk,FALSE,FALSE,FALSE,2021-02-07T19:14:21.000Z
892951291,Vic,UVEFE__Dreams,2012-10-20T10:20:51.000Z,Sat Oct 20 10:20:51 +0000 2012,111100,128068,730,9855,204,Graphic Design | Rich or not rich that's the question! Making famous since 2013... Contact us! MIXTAPE  COVERS - LOGOS - WEBSITES.SERIOUS DESIGNER PAYPAL READY.,·The World·,,FALSE,FALSE,FALSE,2021-01-06T09:24:42.000Z
3843217519,Taylynn Health and Wellness,TaylynnWellness,2015-10-10T03:21:42.000Z,Sat Oct 10 03:21:42 +0000 2015,110411,80068,701,102,253,Helping people achieve wealth through wellness.,"Utah, USA",,FALSE,FALSE,FALSE,2019-03-25T16:12:08.000Z
2507774258,Caleb Dwayne Tucker,CalebTuckerOH,2014-05-19T15:55:28.000Z,Mon May 19 15:55:28 +0000 2014,108015,101540,13616,6944,170,"Caleb Dwayne Tucker, Actor, prop master @undedmoviepropz and airsofter!","Conover, OH",,FALSE,FALSE,FALSE,2020-07-13T14:21:07.000Z
1411282591,PassTheAdvice,PassTheAdvice,2013-05-07T21:17:19.000Z,Tue May 07 21:17:19 +0000 2013,107266,116520,409,43,71,"DAILY ENGAGEMENT ADVICE PAGE Real Q&A➥Anonymous Q’s➥Polls➥Facts 𓂩𓂩𓂩𓂩𓂩 A page to talk about the real topics, help people and pass on the information.",Toronto ,,FALSE,FALSE,FALSE,2021-01-15T20:30:05.000Z
15730340,PipersPicks.TV,PipersPicksTV,2008-08-05T01:01:30.000Z,Tue Aug 05 01:01:30 +0000 2008,106025,25786,881,21332,353,"Piper's Picks TV feat. Actor & Host Piper Reese! Media & Productions 4 #GenZ! 1,050+ interviews & millions of smiles! #PIPERazzi #PrincessOfThePress",Hollywood (LaLa Land),http://youtube.com/PipersPicksTV,FALSE,FALSE,FALSE,2021-02-03T22:35:36.000Z
29429359,Heidi Shepherd,HeidiTheButcher,2009-04-07T11:31:33.000Z,Tue Apr 07 11:31:33 +0000 2009,103790,49559,16560,10619,456,"Currently fighting for the right to party! 🤘 🤘 I scream, sing and twerk in @ButcherBabies!",Compton,https://linktr.ee/heidithebutcher,TRUE,FALSE,FALSE,2021-02-09T00:40:16.000Z
73509664,Maiara Walsh,MaiaraWalsh,2009-09-11T23:03:26.000Z,Fri Sep 11 23:03:26 +0000 2009,103737,82025,9536,5464,553,Dreamer,California,http://www.maiaradream.com,TRUE,FALSE,FALSE,2021-01-25T21:31:07.000Z
708087151,Awake At Last,awakeatlastrock,2012-07-21T00:55:16.000Z,Sat Jul 21 00:55:16 +0000 2012,102681,113641,7480,5151,156,New single DEAD TO ME out now. Featured on @SXMOctane Test Drive! Request to hear it,"Dover, DE",https://ffm.to/deadtome,FALSE,FALSE,TRUE,2021-02-05T22:04:26.000Z
742756581121642496,R,grandelovesick2,2016-06-14T16:32:23.000Z,Tue Jun 14 16:32:23 +0000 2016,99744,38061,71550,61018,375,"charts, music: my tweets are mostly about Ariana & blackpink (big aripink fan account).",,https://twitter.com/grandelovesick2/status/1356736998741057541?s=19,FALSE,FALSE,FALSE,2021-02-09T01:43:42.000Z
